Age,Grade,Gender,Race,SES_Quartile,ParentalEducation,SchoolType,Locale,TestScore_Math,TestScore_Reading,TestScore_Science,GPA,AttendanceRate,StudyHours,InternetAccess,Extracurricular,PartTimeJob,ParentSupport,Romantic,FreeTime,GoOut
15,10,Male,White,4,SomeCollege,Private,Suburban,85.14959302444831,77.49163147969739,79.80642110277248,2.99674938300007,0.9318963914856476,1.019473949324626,1,0,1,1,0,3,3
14,9,Male,White,4,<HS,Private,Town,68.50191151906569,72.72434727983956,66.6895509609977,2.572597479013564,0.85659602365802,0.7919977063221441,1,1,0,0,0,2,1
18,12,Female,Hispanic,1,SomeCollege,Public,Suburban,81.87140842958193,68.83722388795222,77.13135087102651,3.0299527521135894,0.9352976644734056,0.8415079669869223,1,1,1,0,1,3,2
16,11,Female,Black,3,HS,Public,Suburban,66.2080631053789,79.87038387308243,82.1669438115983,3.0675766743267645,0.925962779335575,0.8786273961892996,1,0,0,0,0,4,3
18,12,Female,White,4,SomeCollege,Public,Suburban,74.52133849933477,71.90106640738937,74.77347421162426,2.796439477687983,0.8842028677442357,1.4786350668174857,1,0,0,1,1,4,1
15,10,Female,Hispanic,4,Bachelors+,Public,City,64.87151440578083,63.050727649362805,65.8744469913179,2.4112232827060605,0.852873862695059,1.0076154503908523,1,0,0,1,1,4,3
15,10,Female,Hispanic,1,Bachelors+,Public,Suburban,78.1904153579501,69.43428121017807,77.30588502985168,3.4039463642137298,0.8774742310904561,0.9118075408611204,1,1,0,1,0,3,1
15,10,Male,White,3,HS,Private,City,71.75877384596765,77.15648729363218,85.21080433756224,3.0621694183234904,0.9404230920507324,0.5396363353620517,1,0,0,1,0,3,3
14,9,Male,Hispanic,1,HS,Public,Rural,59.34577895386136,62.053348737769255,55.05225733791523,2.300402388584599,0.8291577382656488,0.9264525322088702,0,1,1,0,0,3,2
15,10,Female,Hispanic,2,Bachelors+,Public,Suburban,86.4077722608882,79.83401568792867,87.01560122662394,2.956380585004837,0.9457088785036416,0.9893074856431724,0,1,0,0,0,2,1
15,10,Female,Two-or-more,4,SomeCollege,Public,Rural,81.30636407544951,83.29432906927212,75.96134249508168,3.629577706936551,0.9455411455090514,1.6830655988231955,1,1,0,1,0,4,2
16,11,Male,Hispanic,4,SomeCollege,Public,Suburban,91.9198230574627,92.57734948498616,82.69761599493619,3.3369511410535257,0.9796416459396676,0.9353791002357044,1,0,0,1,0,3,2
17,12,Male,Black,1,SomeCollege,Private,Rural,88.3938034905162,91.10164322224465,79.79210833268019,3.232667451388277,0.9652901993002826,1.3716275744358657,0,0,0,0,0,2,2
16,11,Male,White,1,<HS,Public,Town,68.46563105205855,76.20198723762034,58.06019612167028,2.760974138066458,0.8544000891434059,0.8404719312254573,1,0,0,1,0,3,1
17,12,Male,White,3,SomeCollege,Public,City,66.796430653238,74.35133375035304,75.48543417563876,2.660032803813093,0.906200958993416,0.6113732379698302,1,1,0,1,0,4,2
18,12,Female,White,4,HS,Private,City,72.23546574762966,66.15524973242846,76.11574585946043,3.285942390054793,0.9076274809692108,0.9184143614639608,1,1,0,0,0,4,3
16,11,Male,Hispanic,1,HS,Public,Suburban,62.01887170033895,58.0789168833487,53.99967579970778,2.694843536152942,0.7941293383712517,0.8915262852162008,1,1,0,0,1,3,3
18,12,Male,White,2,<HS,Private,Suburban,72.73182992825731,74.41332941726455,91.9644478420287,2.990809803903409,0.90112103465676,1.1766551835945949,1,1,1,0,1,3,2
18,12,Female,Other,1,<HS,Public,City,79.32555592518378,80.67468133569429,71.1832609422065,2.960845461253588,0.956130234992648,1.0261791593416194,1,0,0,0,1,3,3
16,11,Female,White,2,HS,Public,City,67.16568508049956,65.43889815304834,74.57398650847401,3.216039926615814,0.8620148793092636,0.4621407100458307,1,1,0,0,0,2,1
15,10,Female,Asian,3,<HS,Public,City,56.12025711566525,53.116997123394654,53.75672544897702,2.2703975603652498,0.7708054649486048,0.4283953633165364,1,1,0,0,0,4,2
14,9,Male,White,1,<HS,Public,Suburban,68.95320220723505,80.61105642690377,74.85265068900003,2.658281683981445,0.896705480305861,1.075855523224926,1,1,0,0,0,2,3
17,12,Male,White,3,HS,Private,Rural,69.54379936656096,71.86900566530336,69.58978084091235,2.5834736214878475,0.892878544976223,1.1477138817393435,1,0,0,1,0,3,1
14,9,Female,White,2,HS,Private,Rural,68.94000707372768,54.672621583332216,68.67096087401237,2.012635966394434,0.8563605741992835,0.973269879267065,1,1,0,0,0,4,2
14,9,Male,Black,2,HS,Public,Rural,71.73801226141828,63.90385779765549,71.20591426246916,2.2640985791241914,0.8651126014070875,0.9241751947645128,1,1,1,1,1,2,2
14,9,Female,White,4,SomeCollege,Private,Suburban,87.36546354827509,83.68028515943475,85.82949790044262,3.3313639700495457,0.9202881423032524,1.2611604733933408,1,1,0,1,0,4,2
18,12,Male,White,2,SomeCollege,Public,Rural,85.61449200143278,69.54773021187988,78.2882633384959,3.371653069555086,0.95508193671655,0.8447042617857597,1,0,0,0,0,3,2
15,10,Male,Black,3,HS,Public,Rural,64.06916388720306,75.14241922681639,65.47523233981225,2.834338784645257,0.88942900290691,0.692618479049188,1,0,1,1,1,4,1
14,9,Male,White,3,SomeCollege,Private,City,83.44144853888699,89.04623520166187,70.88633400440696,3.299997646765946,0.9497641797049964,1.3649299286449488,1,0,0,0,0,4,5
18,12,Male,Hispanic,1,HS,Public,Rural,72.40886242393144,76.21511376166521,76.00496900292396,3.313291555056397,0.8729006298123688,0.9309984359390786,1,1,0,0,1,3,2
14,9,Female,Hispanic,1,<HS,Public,Rural,68.98184130035186,67.19621542093948,74.38434724107209,2.8649689053614327,0.8571758201446887,0.9939070806464406,1,0,0,0,0,3,3
18,12,Female,Asian,1,HS,Public,Suburban,77.54942382726664,73.62426580418479,66.28595129563394,3.05400972183368,0.8714693088774668,1.0544156887086962,1,0,1,0,0,3,1
17,12,Male,Asian,4,HS,Public,Suburban,87.10060555917501,81.92694447626953,78.13021324495891,2.7843390737089484,0.9156476254677912,1.150825278929638,1,1,0,0,0,4,3
14,9,Male,White,2,HS,Public,City,73.96315052604827,75.37486264074253,77.57188749884999,2.6820165395236604,0.9050038592359896,0.9421105516370544,0,0,0,0,0,5,2
15,10,Female,White,4,SomeCollege,Private,City,87.37345531905689,92.30432434531916,89.3112066659839,3.493170101604576,0.9927911335666736,1.1847255886159922,1,0,0,0,0,3,3
17,12,Female,Asian,1,<HS,Public,City,87.68092550363575,82.55550578824008,80.46355669798292,3.649590569617355,0.933617689130982,1.3122179014894468,1,1,0,0,0,4,3
15,10,Female,Hispanic,4,SomeCollege,Public,City,68.09592434733385,73.42637510615222,70.3468226758847,2.8065176308929325,0.87999572403798,0.7756004244695434,1,1,0,0,0,2,3
18,12,Male,Black,4,Bachelors+,Private,Suburban,80.6670300220375,82.9008394811481,88.5108802768722,3.2470603760417567,0.9501789548025008,1.270592472858859,1,1,0,0,1,3,2
14,9,Female,White,3,Bachelors+,Public,Town,76.55411910947782,73.06971025171899,85.9504062480571,2.981230081717042,0.8975141330144567,1.2072092115829325,1,1,0,0,0,4,2
15,10,Female,White,1,HS,Public,Rural,90.42619518535469,96.12866123734632,85.55721987668494,3.3522279474299554,0.9604773833942116,1.6400224332841788,1,0,0,0,0,3,3
18,12,Female,White,4,Bachelors+,Private,City,54.04284499011382,68.96904995083983,52.88582561022046,2.5960244761626448,0.8474707025323577,0.6317031183270295,1,1,0,1,0,4,2
14,9,Female,Hispanic,3,SomeCollege,Public,Suburban,66.63302246326658,78.5031665705293,81.6143554845307,3.385544024373621,0.9149367359140688,0.8482509637660621,1,0,0,1,0,5,2
14,9,Male,Black,3,HS,Public,City,82.1222045287575,84.01286361179118,81.27307712958502,3.0708918407203742,0.9245228302865448,0.8830871591924019,1,1,0,0,0,2,3
18,12,Female,Black,1,<HS,Public,City,81.19119955472027,86.32485656350278,88.46258414224955,3.8251513849684815,0.9462359197322272,1.0073714490030896,1,0,1,0,0,4,1
15,10,Male,Hispanic,3,SomeCollege,Public,City,82.92109405056529,74.55642219854282,58.45609916381982,2.7316178093335384,0.8613654183302776,0.5381796679643547,1,1,0,0,0,3,3
15,10,Female,White,2,HS,Public,Suburban,68.75021200124623,72.37658242151618,76.30070866804992,2.9122077509366244,0.8802109510751689,1.473071240917445,1,0,1,0,0,2,1
18,12,Male,Hispanic,1,Bachelors+,Public,Town,88.56460942524504,100.0,94.02690145392624,4.0,1.0,1.7286569639664715,1,1,1,1,0,3,2
17,12,Male,Hispanic,2,HS,Public,Suburban,77.43909010429799,76.48202561398014,75.47551796102417,3.093927925888701,0.8936323131407948,0.8455943948657225,0,0,1,0,0,5,3
17,12,Male,Hispanic,2,<HS,Public,City,52.85555159169199,57.44450604194206,66.71443798982621,2.610050638544162,0.7990190395611808,1.1686661180726796,1,1,0,0,0,3,1
17,12,Male,White,1,HS,Public,City,74.34677635989934,75.36522854089809,94.27187575493518,3.1763790129982703,0.9444607047714662,0.7225373988428159,0,1,0,0,0,4,2
18,12,Female,White,2,SomeCollege,Public,Suburban,84.10844554951005,81.11176154963783,86.98880301529553,3.259137478749793,0.9654859851980117,1.52954710048942,1,1,0,1,0,3,2
17,12,Male,Two-or-more,3,SomeCollege,Private,City,79.63694356959218,76.62852072599019,85.01391209938424,3.2671055960806017,0.9488152538765412,0.9355179376952204,1,1,1,1,0,4,2
15,10,Male,Black,4,SomeCollege,Public,Suburban,73.39230711282411,79.40810024287465,74.76784594030323,2.869776567951888,0.9267237715752228,1.212881111922556,1,0,1,0,1,3,1
17,12,Male,White,3,HS,Public,Suburban,78.78217434867398,80.54011273903666,81.73330587127862,3.1004872289805565,0.962038177373862,1.4314983588845838,0,1,1,1,0,2,1
15,10,Female,Hispanic,3,Bachelors+,Public,City,69.90793280976425,62.1326243854562,70.81160339800033,2.351677979071965,0.8301990058564271,0.9599163303796796,1,1,0,0,0,4,2
18,12,Female,Hispanic,2,HS,Public,Suburban,72.04997934499515,61.75816911386288,73.95190998491712,2.601840344378121,0.8764570982076358,0.3937531993058374,1,0,0,0,0,4,2
18,12,Male,Black,3,HS,Public,Rural,76.30938814633261,80.23542793976104,78.04391347301765,3.258678792257213,0.922986878983741,1.065742862701184,1,0,0,0,0,2,2
15,10,Female,White,4,Bachelors+,Public,Rural,75.91385163491509,70.46468972806532,76.46828499018821,3.192006276651388,0.873492721056181,0.8549991828286054,1,0,0,1,0,3,3
15,10,Male,Hispanic,3,HS,Public,Town,96.87208802314647,99.20688371875843,88.1108158364353,3.99381795733352,0.998555795003047,1.2586361809306994,1,0,0,1,0,3,2
15,10,Female,Hispanic,2,SomeCollege,Public,Suburban,65.64334135769575,65.8138488953965,61.63886998209127,2.7008685152116194,0.8529216055552838,0.8056446057425104,1,1,0,1,1,2,4
14,9,Female,White,3,SomeCollege,Public,Town,46.60014637042919,56.35985465267473,59.28273693766453,2.8955976334843028,0.7833624726534137,0.5806116305671043,1,0,0,0,0,3,4
15,10,Female,Hispanic,3,<HS,Public,Suburban,63.62573108073331,68.22610471167937,65.4759423777027,2.4916634260064567,0.8463333900482891,0.3962877435395715,1,1,0,1,0,5,1
17,12,Female,Other,2,HS,Private,Suburban,67.4320781607841,75.42160092217007,62.25801713803071,3.0108751609679327,0.8820420256505185,0.6273600058848652,1,1,0,0,0,3,3
17,12,Male,Asian,3,HS,Public,City,81.13549490447022,97.73784780456552,88.49412976643201,3.6632850440939153,0.9776181958763732,1.1596273011232865,1,1,0,1,0,4,2
16,11,Female,Hispanic,3,Bachelors+,Public,Suburban,81.9062876632276,92.34565530137787,86.59248396351266,4.0,0.9430802265845256,1.3885775279115045,1,0,0,0,0,5,1
14,9,Female,Two-or-more,3,SomeCollege,Public,Rural,97.05555907714378,100.0,88.99344785265723,3.744858994843253,1.0,1.5667422424477824,1,0,1,1,1,2,2
14,9,Male,Asian,2,SomeCollege,Public,City,69.79337467699199,79.22953721936236,77.51056477022193,2.946739006762052,0.8803929390723141,0.8328254051563047,1,0,0,1,0,3,1
18,12,Male,White,1,HS,Public,City,73.50370149028754,81.63057367214212,72.39866926309548,2.958048342325107,0.8936997658747533,1.0695771435942578,1,0,1,0,0,2,2
15,10,Male,Black,2,SomeCollege,Public,City,53.06529977105292,54.42343730222366,65.67977319405692,2.0721899239790105,0.8096671152533488,0.4411570843195446,0,1,0,0,0,2,3
18,12,Male,Hispanic,1,SomeCollege,Public,Suburban,72.67593525505706,86.8882830379221,82.3039544939444,2.88620156853644,0.9167004245993222,1.0379531915922222,0,1,0,0,0,3,1
15,10,Male,Hispanic,4,Bachelors+,Private,City,50.12242381449115,61.84388824505645,55.76153096282023,2.482963395046564,0.7608722707442938,0.7823223499883744,1,1,1,0,1,4,3
17,12,Male,White,3,HS,Private,Suburban,77.61152477137281,82.55493812564458,79.86162826943642,2.9912151297686296,0.92982586342819,1.0964049142285095,1,1,0,1,0,4,1
15,10,Male,White,2,<HS,Public,Suburban,68.26726937451167,70.65573865583099,71.57364999970868,2.8172481578041024,0.8743340263625753,0.7240798865437974,0,1,0,0,0,3,2
18,12,Male,Hispanic,2,HS,Public,City,71.58146310594755,79.01024262160537,70.2565932367795,3.408309792003126,0.8893856628707799,0.5046827068058428,0,0,0,1,1,3,2
15,10,Female,Hispanic,3,Bachelors+,Public,City,89.40631267633904,84.76344736311272,95.77408730991868,3.568897883041412,0.977092844910896,1.6593337819323877,1,0,0,1,0,1,2
17,12,Male,Hispanic,1,HS,Public,City,67.77430850040774,69.42735553778309,77.16067896954499,2.892790106158903,0.8818103399900524,1.4091617694037404,1,1,0,1,0,1,2
17,12,Male,Hispanic,2,HS,Public,Town,71.44614701373695,69.68546192202996,78.43824288231698,2.792364703568338,0.9200707419385944,0.574729084742661,1,1,0,0,0,4,1
15,10,Female,White,2,<HS,Private,Suburban,58.58403919258444,53.75496347790034,67.21893109286518,2.529864578364551,0.8350642477440603,0.6024413223011476,0,1,0,0,0,2,2
16,11,Male,White,2,HS,Private,City,70.98107015336178,75.42062219724895,69.65564203775054,2.684162703737584,0.9097933740926848,1.1211690746949978,1,1,0,1,0,4,3
17,12,Male,White,3,Bachelors+,Public,Suburban,79.1711305091714,81.21021120077384,82.44456818636479,3.274454594021272,0.890258127629087,1.2616143740803831,1,1,0,0,1,4,2
15,10,Female,White,3,HS,Private,City,67.78017546891077,65.96315147843205,77.8260658435802,2.980029916661424,0.8731525390753829,1.06056033067372,0,1,1,0,1,3,4
14,9,Male,White,4,HS,Public,City,70.31681784461325,76.85506186845478,70.28906843050383,3.1775201107616424,0.9212023734548273,0.9000614432023561,1,1,0,0,0,5,1
14,9,Female,Hispanic,3,Bachelors+,Public,Rural,65.99471012160632,81.56953144093771,68.90683053736458,2.920929829993568,0.8942351385721911,0.9324885450833053,1,1,0,0,0,5,2
14,9,Female,White,2,<HS,Public,Rural,73.26040351363952,68.73674598623697,71.77278518850308,2.718870495404244,0.8905388247278566,0.8435076445070456,1,1,0,0,0,3,1
16,11,Female,Black,4,SomeCollege,Public,Suburban,78.08433990617826,88.01886616981285,77.94047509802655,3.390881849804069,0.9694648039505273,0.9267491688216888,1,0,0,0,1,2,2
16,11,Male,Hispanic,2,SomeCollege,Public,Town,78.12288520114463,69.74815681904698,81.47166805453732,2.757631611587883,0.9216200242741368,1.0434662553178964,1,1,0,1,0,4,2
18,12,Female,White,2,SomeCollege,Public,Rural,93.83353999396024,91.43324754360356,91.05172291113992,3.527558779029261,0.9825701321934408,1.45321042452416,1,1,0,0,0,2,1
15,10,Male,Hispanic,2,HS,Private,City,68.49039816826195,63.61526323370559,61.737801805084686,2.4988189590625023,0.8579987768120815,0.7475526904280525,1,0,0,1,0,1,1
14,9,Female,Hispanic,2,Bachelors+,Public,Town,82.40725450680922,76.72688210417817,86.52930946320808,3.7810260878303983,0.9669975454580736,1.184346858103795,0,0,1,1,0,2,2
16,11,Male,Hispanic,4,Bachelors+,Public,Suburban,74.40257708925328,68.40672097938095,74.20982257824578,2.6633554298709146,0.8681971811828273,0.5747893899729943,1,1,0,1,1,4,3
16,11,Male,White,4,SomeCollege,Public,City,65.80426861318749,63.265021858062816,66.21895320777368,2.630952788670225,0.8424867540591254,0.8754936564601147,1,0,0,1,0,3,1
14,9,Male,White,2,SomeCollege,Public,City,77.3428221869108,81.1992879431075,75.95960263927132,3.1197960253728865,0.9453728525077524,1.2358207636109622,1,0,0,1,0,3,2
17,12,Male,White,3,Bachelors+,Public,Rural,76.06537626619803,71.40179405462757,70.28285912820901,2.344544681710673,0.9180401890701052,1.110181450775002,1,0,1,0,1,3,1
14,9,Male,Hispanic,1,<HS,Public,Rural,66.13280480311784,79.53371400725663,72.69149530482632,3.34120208797236,0.9201000724202872,1.1949501864229493,1,0,0,0,0,2,1
15,10,Male,White,2,HS,Private,Suburban,82.74011398736175,81.83609934261285,78.27788995876097,3.0955255722027872,0.9519221044726496,1.3952987528954492,1,0,1,1,0,2,2
14,9,Male,White,2,HS,Private,City,79.84481712842927,80.8419297001957,84.5947481228317,3.6256487282605625,0.9324586701549732,1.1883677163779556,1,0,0,0,1,2,1
16,11,Male,White,2,<HS,Public,Suburban,71.68067827074586,58.43661562166437,58.52353227290655,2.825241662565561,0.8230450600472776,0.8755828131703249,1,0,1,0,0,2,2
17,12,Male,Two-or-more,1,SomeCollege,Private,Rural,79.36673096115213,90.05505527715789,79.22535444526868,3.53911317781949,0.9505224781596286,1.7424613895199217,1,0,0,0,1,2,2
18,12,Female,Hispanic,2,SomeCollege,Public,Rural,40.50067364152196,42.729609754493545,48.16612854372327,2.260598760946036,0.7256115222387358,0.0,1,0,0,0,0,3,3
16,11,Male,White,4,HS,Public,Suburban,57.2892854707901,65.46334061936565,62.99629163737991,2.363530705398159,0.8321148050954353,0.6676123038964812,1,1,1,0,1,2,1
14,9,Female,Black,1,HS,Public,Town,55.200879665089005,65.83963959364935,58.999456826564,2.687316899787997,0.8132235965128168,0.7602929443408176,1,1,1,1,0,4,2
18,12,Male,Black,3,HS,Public,Suburban,78.02749692347962,86.33890173320216,75.1516520211761,3.250034872078868,0.9247263575050308,0.654515283965917,1,0,1,0,0,3,3
18,12,Female,White,2,<HS,Public,City,75.82446238795882,78.04646980695254,84.96708683038788,3.37116832894043,0.920156062774451,1.331121948311842,1,1,0,0,1,3,2
14,9,Female,Black,3,HS,Private,Rural,90.20239423029636,74.04241524223806,69.05563079104559,3.529342832472508,0.935789138185234,1.0996320323003892,1,1,0,0,0,1,2
18,12,Female,White,2,HS,Public,City,78.74311799935418,81.13126141065288,76.50774081215482,3.1549385694691514,0.9291100309150454,0.8446125693269433,1,1,0,0,1,2,3
14,9,Female,White,2,HS,Public,City,83.19000243178506,78.02912536924556,82.3901334054897,3.210968054022258,0.9058890797563444,0.8889652282857887,1,1,1,0,0,3,2
18,12,Male,Hispanic,2,HS,Public,Rural,75.14966617726998,73.60610007742677,76.75676716551295,3.028859049505144,0.8681310762074365,0.965952256880682,1,1,0,0,0,4,1
15,10,Female,Hispanic,3,HS,Private,City,76.08549465996501,67.94889487308764,77.34078180633468,2.7768902527443653,0.8479253930053247,0.6442006813765413,1,1,0,0,0,2,1
16,11,Female,White,2,SomeCollege,Public,Rural,84.84439230472466,82.33057895649561,80.4248690421075,3.3715948656569594,0.92340938998921,0.7342735266663669,1,0,0,0,0,3,1
14,9,Male,White,4,SomeCollege,Public,Suburban,86.24692965643845,81.15469666257387,78.09664145621602,3.256232021784476,0.9183608438699502,1.247996360991315,1,1,0,1,0,2,1
15,10,Male,Hispanic,1,HS,Public,Rural,81.8636910030491,93.22450523945052,91.97733963274132,4.0,0.9440092202362356,1.6397920034744975,1,1,0,0,1,3,1
14,9,Male,Hispanic,4,HS,Private,Town,57.073114464944965,64.66976214842273,60.07141452354912,3.18163477670848,0.8228197077878279,0.8100350852946003,1,1,0,0,1,4,3
16,11,Male,Hispanic,1,Bachelors+,Public,City,79.05531218434984,75.1554429402176,78.56063925660372,3.121115935798643,0.9229116053365654,1.113235485572153,1,0,0,1,1,3,2
16,11,Male,Other,3,HS,Public,Rural,87.36573868854177,86.60778292175661,69.89282184674141,3.92553632624604,0.9109443082607664,1.303936087815492,1,1,0,0,1,1,3
17,12,Female,Hispanic,1,HS,Public,Town,60.18840906116906,74.63917018054264,68.29047639663982,1.7793973473742968,0.8761311269653564,0.4993017353357767,0,1,1,0,0,2,1
16,11,Female,Black,4,Bachelors+,Private,City,92.09685858427132,97.46068537077666,84.81485906222778,4.0,0.9902146150574718,1.1152105220984674,1,1,0,1,0,4,3
17,12,Male,Hispanic,1,<HS,Public,Town,82.18111758570667,73.37307425047227,81.04475198073479,3.519554068735359,0.9137974162535296,0.9899806501971566,1,1,0,1,0,3,2
